67111,CAMP_mucho,INDU_medio,OPTI_mucho,PESC_mucho,PESP_mucho,PESR_mucho,TIRO_poco
67126,CAMP_mucho,INDP_medio,INDU_poco,OPTI_medio,PESC_medio,PESP_medio,PESR_medio
67146,CAMP_mucho,INDU_medio,OPTI_medio
67152,CAMP_medio,CUCH_poco,INDP_mucho,OPTI_poco,PESP_medio,PESR_poco,TIRO_poco
67171,INDP_medio,PESP_medio
67172,CAMP_medio,CUCH_poco,INDU_medio,INST_poco,OPTI_mucho
67207,CAMP_medio
67210,PESP_mucho
67212,CAMP_medio,OPTI_medio
67218,CAMP_mucho,INDP_medio,INDU_poco,OPTI_medio,PESC_medio,PESP_medio,PESR_medio,TIRO_poco
67228,PESC_medio,PESR_medio
67235,INDU_poco,OPTI_poco,PESP_poco,PESR_poco
67236,INST_poco,OPTI_mucho
67244,CAMP_poco,INDU_medio
67258,CAMP_mucho,CUCH_poco,INDP_medio,INDU_medio,OPTI_medio,PESC_poco,PESP_medio,PESR_medio,TIRO_mucho
67261,CAMP_mucho,INDP_mucho,INDU_mucho,OPTI_medio,PESC_medio,PESP_medio,PESR_medio,TIRO_poco
67265,PESC_medio,PESP_medio,PESR_medio
67269,CAMP_medio,OPTI_medio,PESC_poco,PESP_medio,TIRO_medio
67274,CAMP_poco,PESC_medio,PESP_medio,PESR_medio,TIRO_poco
67275,CAMP_mucho,CUCH_medio,INDP_mucho,INDU_mucho,INST_poco,OPTI_mucho,PESC_mucho,PESP_mucho,PESR_mucho
67278,OPTI_mucho
67285,CAMP_mucho
67286,CAMP_medio,TIRO_medio
67297,OPTI_medio,PESC_medio,PESP_poco,PESR_medio
67313,CAMP_medio,INST_poco,OPTI_medio,PESC_poco,PESP_medio
67314,CAMP_poco,CUCH_poco,INDP_medio,OPTI_poco,PESC_medio,PESP_medio,PESR_medio
67318,CAMP_medio,CUCH_poco,INDP_poco,INDU_poco,PESC_medio,PESP_poco,PESR_poco
67327,INDP_mucho
67339,CAMP_medio,OPTI_medio,TIRO_poco
67340,CAMP_mucho,INDP_poco,INDU_poco,TIRO_medio
67344,CAMP_mucho,OPTI_mucho
67348,CAMP_medio,INDU_poco,PESC_medio,PESP_mucho,PESR_medio
67353,CAMP_mucho,INDP_poco,OPTI_poco,PESC_poco,PESP_medio,PESR_medio
67362,CAMP_medio,PESP_poco,PESR_medio
67372,CAMP_medio,INDU_medio,OPTI_medio,PESP_medio,PESR_medio
