cliente,monto_por_categoria
67573,TIRO_poco
67587,CAMP_mucho
67601,CAMP_medio
67601,INDP_medio
67601,INST_poco
67601,PESP_medio
67603,CAMP_mucho
67603,INDU_medio
67603,PESP_mucho
67603,TIRO_mucho
67612,CAMP_mucho
67612,INDU_medio
67612,PESC_medio
67612,PESP_mucho
67612,PESR_medio
67612,TIRO_poco
67626,CAMP_poco
67626,INST_poco
67626,OPTI_poco
67626,PESP_poco
67632,CAMP_poco
67639,CAMP_mucho
67639,CUCH_poco
67639,OPTI_medio
67639,PESP_poco
67639,TIRO_medio
67640,CAMP_mucho
67640,INDP_poco
67642,CAMP_medio
67642,CUCH_poco
67642,INDP_medio
67642,OPTI_medio
67642,PESC_poco
67642,PESP_medio
67642,PESR_poco
67644,PESC_poco
67644,PESP_poco
67644,PESR_poco
67646,CAMP_mucho
67646,INDU_mucho
67648,OPTI_mucho
67653,CAMP_medio
67654,CAMP_poco
67654,INDP_poco
67654,INDU_medio
67654,OPTI_poco
67654,PESC_poco
67654,PESP_medio
67654,PESR_medio
67656,CAMP_mucho
67656,INDP_medio
67656,OPTI_poco
67656,PESP_mucho
67656,PESR_medio
67666,OPTI_mucho
67671,CAMP_mucho
67671,INDU_poco
67671,OPTI_mucho
67671,PESP_poco
67681,INDU_poco
67681,PESP_medio
67681,PESR_medio
67684,CAMP_mucho
67690,INDU_poco
67690,PESP_mucho
67690,PESR_poco
67714,CAMP_poco
67714,TIRO_poco
67717,PESP_mucho
67724,CAMP_medio
67724,INDU_medio
67724,OPTI_medio
67731,CAMP_medio
67731,PESC_mucho
67731,PESP_medio
67731,PESR_medio
67743,CAMP_mucho
67743,CUCH_poco
67743,INDP_poco
67743,INDU_poco
67743,INST_poco
67743,OPTI_mucho
67743,PESC_poco
67743,PESP_poco
67743,PESR_poco
67755,CAMP_mucho
67755,CUCH_poco
67755,INDU_poco
67755,PESC_poco
67755,PESP_mucho
67755,PESR_medio
67757,CAMP_medio
67757,INDU_medio
67757,PESC_medio
67757,PESP_medio
67757,PESR_poco
67757,TIRO_poco
67772,CAMP_mucho
67772,INDP_mucho
67772,INDU_mucho
67772,OPTI_mucho
67772,PESC_mucho
67772,PESP_mucho
67772,PESR_mucho
67772,TIRO_poco
67783,CAMP_poco
67783,INDU_poco
67783,PESC_poco
67783,PESP_poco
67783,PESR_poco
67785,CAMP_mucho
67785,INDP_poco
67785,INDU_medio
67785,PESC_medio
67785,PESP_mucho
67785,PESR_medio
67785,TIRO_poco
67787,PESP_poco
67787,PESR_medio
67791,INDP_poco
67791,PESC_poco
67791,PESR_poco
67801,CAMP_medio
67801,INDP_medio
67801,INDU_medio
67801,TIRO_poco
67804,CAMP_medio
67804,INDU_poco
67804,OPTI_medio
67804,PESP_poco
67816,CAMP_poco
67816,INST_poco
67816,OPTI_medio
67821,CAMP_medio
67821,CUCH_poco
67821,INDP_poco
67821,OPTI_medio
67821,PESC_poco
67821,PESR_poco
67821,TIRO_poco
67842,CAMP_medio
67842,INDU_poco
67842,OPTI_medio
67842,PESC_poco
67842,PESP_poco
67842,PESR_poco
67842,TIRO_poco
67846,CAMP_medio
67846,PESC_medio
67846,PESP_medio
67846,PESR_medio
67849,CAMP_poco
67849,INDU_poco
67849,OPTI_mucho
67849,PESC_mucho
67849,PESP_mucho
67849,PESR_mucho
67862,PESP_poco
67864,CAMP_poco
67864,OPTI_mucho
67864,PESP_medio
67874,OPTI_mucho
67884,CAMP_mucho
67884,PESC_mucho
67884,PESR_medio
67889,OPTI_medio
67900,CAMP_medio
67900,INDU_medio
67900,PESC_medio
67900,PESP_mucho
67904,CAMP_medio
67922,CAMP_poco
67922,PESP_medio
67928,CAMP_medio
67928,INDU_mucho
67934,CAMP_mucho
67944,CAMP_mucho
67944,INDP_poco
67944,INDU_mucho
67944,OPTI_medio
67944,PESP_medio
67944,TIRO_poco
67945,CAMP_poco
67945,INDP_poco
67945,INDU_medio
67945,PESC_medio
67945,PESP_mucho
67945,PESR_mucho
67945,TIRO_poco
67949,INDU_mucho
67952,CAMP_medio
67952,PESC_medio
67952,PESP_poco
67952,PESR_medio
67965,CAMP_mucho
67965,CUCH_poco
67965,INDP_medio
67965,INDU_medio
67965,INST_medio
67965,OPTI_mucho
67965,PESC_mucho
67965,PESP_poco
67965,PESR_mucho
67965,TIRO_mucho
67995,OPTI_mucho
68010,CAMP_poco
68010,PESC_poco
68010,PESP_medio
68010,TIRO_poco
68018,OPTI_medio
68032,CAMP_mucho
68032,CUCH_poco
68032,OPTI_medio
68032,PESC_medio
68032,PESR_medio
68032,TIRO_poco
68054,CAMP_medio
68054,OPTI_medio
68067,CAMP_medio
68067,PESC_medio
68067,PESP_medio
68067,PESR_poco
68078,CAMP_mucho
68078,CUCH_poco
68078,INDP_medio
68078,INDU_poco
68078,INST_poco
68078,OPTI_medio
68078,PESC_medio
68078,PESP_mucho
68078,PESR_poco
68078,TIRO_medio
68098,CAMP_medio
68130,CAMP_mucho
68131,CAMP_medio
68131,INDU_poco
68131,OPTI_poco
68131,PESC_medio
68131,PESP_poco
68131,PESR_medio
68136,PESP_medio
68157,PESP_medio
68183,OPTI_medio
68183,PESC_poco
68183,PESR_poco
68186,PESC_medio
68186,PESP_poco
68188,CAMP_medio
68188,INST_poco
68200,OPTI_mucho
68209,CAMP_mucho
68209,CUCH_medio
68209,INDP_mucho
68209,INDU_mucho
68209,OPTI_medio
68209,PESC_mucho
68209,PESP_mucho
68209,PESR_mucho
68209,TIRO_medio
68230,CAMP_medio
68230,OPTI_medio
68230,PESC_poco
68244,CAMP_poco
68246,PESP_medio
68250,CAMP_poco
68250,OPTI_medio
68252,CAMP_poco
68252,OPTI_mucho
68260,PESP_medio
68265,CAMP_medio
68265,OPTI_poco
68265,PESC_mucho
68265,PESP_mucho
68265,PESR_poco
68265,TIRO_medio
68284,PESP_medio
68308,CAMP_poco
68308,PESC_medio
68308,PESP_poco
68308,PESR_medio
68314,PESP_medio
68340,PESP_medio
68347,CAMP_poco
68347,INDP_medio
68347,INDU_poco
68347,OPTI_mucho
68349,CAMP_mucho
68349,OPTI_mucho
68349,PESC_poco
68349,PESR_poco
68353,CAMP_medio
68353,INDU_mucho
68365,CAMP_mucho
68365,INDP_poco
68365,INDU_medio
68365,OPTI_mucho
68365,TIRO_poco
68413,OPTI_poco
68431,CAMP_mucho
68431,INDU_mucho
68431,OPTI_medio
68431,TIRO_poco
68436,CAMP_poco
68436,INDP_medio
68436,PESP_poco
68436,PESR_poco
68457,OPTI_poco
68479,CAMP_poco
68479,OPTI_mucho
68479,PESC_poco
68494,CAMP_medio
68494,PESC_medio
68494,PESP_medio
68494,PESR_medio
68500,INDP_medio
68500,PESC_medio
68500,PESP_medio
68500,PESR_poco
68524,CAMP_medio
68539,OPTI_mucho
68556,CAMP_poco
68556,OPTI_mucho
68558,CAMP_poco
68558,PESP_poco
68560,OPTI_medio
68560,PESC_poco
68560,PESP_medio
68561,CAMP_mucho
68561,INDP_mucho
68561,INDU_medio
68561,INST_poco
68561,OPTI_poco
68561,PESC_mucho
68561,PESP_mucho
68561,PESR_mucho
68573,INDP_poco
68573,PESC_medio
68573,PESP_medio
68573,PESR_medio
68595,CAMP_mucho
68601,CAMP_mucho
68601,INDP_mucho
68601,INDU_mucho
68601,OPTI_mucho
68601,PESC_mucho
68601,PESP_mucho
68601,PESR_mucho
68601,TIRO_poco
68602,CAMP_mucho
68602,CUCH_poco
68602,INDP_mucho
68602,INDU_mucho
68602,INST_poco
68602,OPTI_medio
68602,PESC_mucho
68602,PESP_mucho
68602,PESR_mucho
68602,TIRO_mucho
68606,CAMP_poco
68606,INST_poco
68606,OPTI_mucho
68619,CAMP_mucho
68619,INDP_poco
68619,INDU_medio
68619,OPTI_medio
68619,PESP_medio
68619,TIRO_medio
68626,CAMP_mucho
68626,INDP_mucho
68626,INDU_mucho
68626,OPTI_medio
68626,PESC_mucho
68626,PESP_medio
68626,PESR_medio
68626,TIRO_medio
68635,INDP_poco
68635,PESP_poco
68637,OPTI_mucho
68657,CAMP_mucho
68657,INDU_poco
68657,INST_poco
68657,OPTI_mucho
68672,CAMP_medio
68685,OPTI_medio
68715,CAMP_mucho
68715,INDP_mucho
68715,OPTI_medio
68715,PESC_mucho
68715,PESP_mucho
68715,PESR_mucho
68727,CAMP_mucho
68727,INDP_mucho
68727,INDU_mucho
68727,OPTI_mucho
68727,TIRO_mucho
68744,CAMP_poco
68744,INST_poco
68744,OPTI_mucho
68744,PESC_poco
68750,OPTI_mucho
68750,PESP_poco
68769,CAMP_poco
68769,OPTI_mucho
68778,CAMP_poco
68778,INDP_poco
68778,PESC_poco
68778,PESP_mucho
68778,PESR_medio
68780,INDU_poco
68780,PESP_mucho
68789,CAMP_mucho
68789,INST_poco
68789,OPTI_mucho
68789,TIRO_poco
68802,CAMP_medio
68802,CUCH_poco
68802,INST_poco
68802,OPTI_medio
68802,PESC_poco
68802,PESP_medio
68802,PESR_poco
68813,CAMP_mucho
68828,CAMP_mucho
68828,INDP_mucho
68828,INDU_poco
68828,PESC_poco
68828,PESP_mucho
68828,PESR_medio
68829,CAMP_medio
68829,CUCH_poco
68829,INDP_poco
68829,OPTI_poco
68829,PESC_medio
68829,PESP_medio
68829,PESR_medio
68871,CAMP_mucho
68871,INDU_medio
68871,PESC_medio
68871,PESP_mucho
68871,PESR_medio
68871,TIRO_poco
68894,CAMP_medio
68894,INDU_poco
68894,PESP_poco
68896,CAMP_mucho
68896,CUCH_poco
68907,CAMP_mucho
68907,INDP_medio
68907,INDU_mucho
68907,PESP_poco
68975,CAMP_mucho
68975,CUCH_poco
68975,INDP_mucho
68975,INDU_medio
68975,OPTI_medio
68975,TIRO_poco
68992,CAMP_poco
68992,INST_poco
68992,OPTI_poco
69009,INDP_medio
69009,PESP_medio
69032,CAMP_mucho
69032,CUCH_poco
69032,INDP_medio
69032,OPTI_poco
69032,PESP_mucho
69032,PESR_poco
69032,TIRO_medio
69058,INDP_medio
69058,INDU_poco
69058,PESC_medio
69058,PESP_poco
69080,CAMP_mucho
69080,INDU_medio
69080,OPTI_mucho
69080,PESP_mucho
69080,TIRO_mucho
69089,OPTI_mucho
69097,CAMP_mucho
69097,CUCH_poco
69097,INDP_mucho
69097,INDU_mucho
69097,PESP_mucho
69097,TIRO_medio
69100,PESP_medio
69125,CAMP_mucho
69125,PESP_mucho
69135,CAMP_mucho
69135,INDU_poco
69135,INST_poco
69135,OPTI_mucho
69142,INST_poco
69142,OPTI_mucho
69145,CAMP_medio
69145,CUCH_poco
69145,INST_medio
69145,OPTI_mucho
69145,TIRO_poco
69147,OPTI_mucho
69148,CAMP_poco
69148,INST_poco
69148,OPTI_mucho
69170,INST_poco
69170,OPTI_medio
69192,CAMP_poco
69192,INST_poco
69192,OPTI_medio
69200,INDP_mucho
69220,PESC_mucho
69220,PESP_mucho
69220,PESR_medio
69252,CAMP_mucho
69252,INDU_mucho
69252,PESC_medio
69252,PESR_poco
69259,CAMP_mucho
69259,CUCH_poco
69259,INDU_mucho
69259,OPTI_mucho
69273,CAMP_mucho
69273,CUCH_medio
69273,INDP_mucho
69273,OPTI_poco
69273,TIRO_medio
69277,CAMP_mucho
69277,INDU_mucho
69277,PESC_medio
69277,PESP_mucho
69277,PESR_mucho
69297,CAMP_mucho
69297,INDP_poco
69297,INDU_poco
69297,PESC_mucho
69297,PESP_mucho
69297,PESR_medio
69310,CAMP_mucho
69310,CUCH_poco
69310,INDP_medio
69310,INDU_medio
69310,OPTI_mucho
69310,PESC_medio
69310,PESP_medio
69310,PESR_medio
69310,TIRO_mucho
69337,CAMP_mucho
69337,CUCH_poco
69337,INDP_poco
69337,INDU_medio
69337,INST_poco
69337,OPTI_mucho
69337,PESC_mucho
69337,PESP_mucho
69337,PESR_mucho
69347,INDU_medio
69347,INST_poco
69347,OPTI_mucho
69347,TIRO_poco
69392,CAMP_mucho
69392,INDP_medio
69392,OPTI_medio
69392,PESC_mucho
69392,PESP_mucho
69392,PESR_mucho
69392,TIRO_mucho
69413,CAMP_poco
69413,CUCH_medio
69413,OPTI_poco
69438,CAMP_poco
69438,CUCH_poco
69438,INDU_poco
69438,OPTI_medio
69438,TIRO_poco
69476,CAMP_poco
69476,INST_poco
69476,OPTI_mucho
69506,CAMP_mucho
69506,OPTI_mucho
69506,TIRO_medio
69527,CAMP_mucho
69527,INDP_mucho
69527,PESP_medio
69555,CAMP_mucho
69555,CUCH_poco
69555,INDP_poco
69555,INDU_poco
69555,INST_poco
69555,OPTI_medio
69555,PESC_mucho
69555,PESP_mucho
69555,PESR_mucho
69555,TIRO_medio
69560,CAMP_medio
69580,OPTI_mucho
69593,CAMP_mucho
69593,INDU_medio
69593,INST_poco
69593,OPTI_medio
69593,PESP_poco
69593,TIRO_poco
69600,CAMP_mucho
69600,INDP_mucho
69600,INDU_mucho
69600,OPTI_medio
69600,PESC_mucho
69600,PESP_mucho
69600,PESR_medio
69600,TIRO_mucho
69607,CAMP_mucho
69607,INDU_medio
69607,PESP_mucho
69607,TIRO_poco
69618,CAMP_medio
69618,CUCH_poco
69618,INDP_poco
69618,INDU_poco
69618,PESC_medio
69618,PESP_mucho
69618,PESR_medio
69664,CUCH_poco
69664,PESC_poco
69664,PESP_poco
69664,PESR_medio
69672,CAMP_poco
69672,PESC_medio
69672,PESP_medio
69672,TIRO_poco
69675,CAMP_mucho
69675,PESC_poco
69675,PESP_mucho
69675,TIRO_medio
69713,CAMP_mucho
69713,INDP_medio
69713,INDU_mucho
69713,OPTI_medio
69713,PESC_medio
69713,PESP_medio
69713,PESR_medio
69713,TIRO_poco
69721,CAMP_medio
69721,OPTI_poco
69721,PESC_mucho
69721,PESP_mucho
69721,PESR_mucho
69721,TIRO_poco
69732,CAMP_mucho
69732,INDU_medio
69732,PESP_poco
69743,PESC_medio
69743,PESP_mucho
69743,PESR_medio
69750,CAMP_mucho
69750,INDP_medio
69750,INDU_medio
69750,OPTI_medio
69750,PESC_medio
69750,PESP_medio
69750,PESR_medio
69750,TIRO_mucho
69799,CAMP_mucho
69799,INDP_mucho
69799,OPTI_poco
69799,PESP_medio
69799,TIRO_medio
69800,CAMP_medio
69800,CUCH_poco
69800,INDP_mucho
69800,INDU_medio
69800,INST_poco
69800,PESC_poco
69800,PESP_mucho
69800,PESR_medio
69810,CAMP_poco
69810,INDU_medio
69824,CAMP_mucho
69824,OPTI_poco
69824,PESC_mucho
69824,PESP_mucho
69824,PESR_medio
69824,TIRO_poco
69829,CAMP_medio
69829,INDU_poco
69829,PESC_medio
69829,PESP_poco
69829,PESR_medio
69829,TIRO_poco
69835,CAMP_medio
69835,INDP_mucho
69835,PESP_mucho
69868,CAMP_mucho
69868,INDP_poco
69868,INDU_medio
69868,PESC_medio
69868,PESP_mucho
69868,PESR_mucho
69871,CAMP_mucho
69871,INDP_medio
69871,INDU_medio
69871,PESC_poco
69871,PESP_poco
69871,TIRO_medio
69876,CAMP_mucho
69876,INDP_poco
69876,INDU_mucho
69876,PESP_mucho
69876,TIRO_medio
69882,CAMP_mucho
69882,INDP_mucho
69882,OPTI_medio
69882,PESC_mucho
69882,PESP_mucho
69882,TIRO_medio
69908,CAMP_medio
69966,CAMP_medio
69966,INDP_medio
69966,OPTI_poco
69966,PESC_mucho
69966,PESP_medio
69966,PESR_mucho
69989,CAMP_mucho
69989,CUCH_poco
69989,INDU_poco
69989,PESC_medio
69989,PESP_poco
70036,CAMP_mucho
70036,CUCH_medio
70036,INDP_mucho
70036,INDU_mucho
70036,INST_medio
70036,OPTI_mucho
70036,PESC_mucho
70036,PESP_mucho
70036,PESR_mucho
70036,TIRO_mucho
70064,CAMP_mucho
70064,OPTI_mucho
70088,CAMP_mucho
70088,INDP_mucho
70088,OPTI_medio
70088,PESC_medio
70088,PESP_medio
70088,PESR_medio
70088,TIRO_poco
70092,PESC_poco
70092,PESR_poco
70161,CAMP_poco
70161,INDU_medio
70161,OPTI_poco
70161,PESP_poco
70161,PESR_medio
70176,CAMP_mucho
70176,INDP_medio
70176,INDU_medio
70176,OPTI_poco
70176,PESC_mucho
70176,PESP_mucho
70176,PESR_mucho
70178,PESP_medio
70192,CAMP_mucho
70192,CUCH_poco
70192,INDP_medio
70192,INDU_mucho
70192,OPTI_mucho
70192,PESC_mucho
70192,PESP_mucho
70192,PESR_mucho
70192,TIRO_mucho
70202,CAMP_mucho
70278,OPTI_medio
70279,CAMP_mucho
70279,CUCH_medio
70279,INDP_medio
70279,INDU_medio
70279,OPTI_poco
70279,PESP_medio
70279,PESR_poco
70279,TIRO_medio
70283,CAMP_mucho
70283,INDP_mucho
70283,INDU_mucho
70283,OPTI_mucho
70283,PESC_mucho
70283,PESP_mucho
70283,PESR_mucho
70283,TIRO_medio
70294,CAMP_mucho
70294,PESC_poco
70294,PESP_mucho
70294,PESR_medio
70294,TIRO_medio
70312,CAMP_mucho
70312,CUCH_medio
70312,INDP_mucho
70312,INDU_medio
70312,OPTI_mucho
70312,PESC_mucho
70312,PESP_mucho
70312,PESR_mucho
70312,TIRO_medio
70344,CAMP_mucho
70344,CUCH_poco
70344,INDP_medio
70344,INDU_medio
70344,INST_poco
70344,OPTI_medio
70344,PESR_poco
70344,TIRO_medio
70348,CAMP_mucho
70348,INDU_poco
70348,OPTI_medio
70348,PESC_mucho
70348,PESP_poco
70348,PESR_mucho
70359,CAMP_mucho
70359,INDP_mucho
70359,INDU_mucho
70359,OPTI_mucho
70359,PESC_mucho
70359,PESP_mucho
70359,PESR_mucho
70359,TIRO_mucho
70361,CAMP_mucho
70361,CUCH_medio
70361,INDP_mucho
70361,INDU_mucho
70361,INST_poco
70361,OPTI_medio
70361,PESC_mucho
70361,PESP_mucho
70361,PESR_mucho
70361,TIRO_poco
70372,CAMP_medio
70372,INDU_poco
70372,OPTI_mucho
70372,TIRO_poco
70379,CAMP_mucho
70379,CUCH_poco
70379,INDP_mucho
70379,INDU_medio
70379,INST_medio
70379,OPTI_mucho
70379,PESC_mucho
70379,PESP_mucho
70379,PESR_mucho
70379,TIRO_poco
70408,CAMP_mucho
70408,CUCH_medio
70408,INDP_mucho
70408,INDU_mucho
70408,INST_poco
70408,OPTI_mucho
70408,PESC_mucho
70408,PESP_mucho
70408,PESR_mucho
70408,TIRO_poco
70427,CAMP_medio
70427,INDP_poco
70427,INDU_poco
70427,PESC_poco
70427,PESP_mucho
70427,TIRO_poco
70442,CAMP_mucho
70442,INDP_poco
70442,PESP_poco
70442,TIRO_medio
70448,CAMP_medio
70448,INDU_poco
70448,PESC_poco
70448,PESP_medio
70448,PESR_medio
70448,TIRO_poco
70471,CAMP_medio
70471,INDP_poco
70471,PESP_medio
70476,CAMP_medio
70476,PESP_mucho
70476,PESR_medio
70476,TIRO_medio
70483,CAMP_mucho
70483,INDU_mucho
70483,OPTI_medio
70483,TIRO_medio
70494,CAMP_mucho
70494,INDP_poco
70494,INDU_medio
70494,PESC_mucho
70494,PESP_mucho
70494,PESR_medio
70494,TIRO_medio
70495,CAMP_medio
70495,INDP_poco
70495,OPTI_medio
70495,PESP_poco
70530,CAMP_mucho
70530,CUCH_poco
70530,INDP_mucho
70530,INDU_mucho
70530,INST_poco
70530,OPTI_mucho
70530,PESC_mucho
70530,PESP_mucho
70530,PESR_mucho
70530,TIRO_mucho
70545,CAMP_mucho
70545,CUCH_medio
70545,INDP_mucho
70545,INDU_mucho
70545,OPTI_medio
70545,PESC_mucho
70545,PESP_mucho
70545,PESR_mucho
70545,TIRO_mucho
70556,CAMP_mucho
70556,CUCH_mucho
70556,INDP_mucho
70556,INDU_mucho
70556,OPTI_mucho
70556,PESC_mucho
70556,PESP_mucho
70556,PESR_mucho
70556,TIRO_medio
70561,PESP_poco
70579,CAMP_mucho
70579,CUCH_poco
70579,INDP_medio
70579,INDU_medio
70579,OPTI_mucho
70579,PESC_mucho
70579,PESP_mucho
70579,PESR_mucho
70579,TIRO_medio
70590,CAMP_mucho
70590,CUCH_poco
70590,INDP_mucho
70590,INDU_medio
70590,OPTI_poco
70590,PESC_mucho
70590,PESP_medio
70590,PESR_mucho
70590,TIRO_mucho
70593,CAMP_mucho
70593,INDP_poco
70593,INDU_poco
70593,OPTI_medio
70593,PESC_medio
70593,PESP_mucho
70593,PESR_mucho
70593,TIRO_poco
70603,CAMP_mucho
70603,INDU_medio
70603,OPTI_poco
70603,PESC_poco
70603,PESP_medio
70603,PESR_poco
70604,CAMP_mucho
70604,INDP_medio
70604,PESC_mucho
70604,PESP_mucho
70604,PESR_mucho
70604,TIRO_mucho
70616,CAMP_mucho
70616,INDP_mucho
70616,OPTI_poco
70626,CAMP_mucho
70626,INDP_medio
70626,INDU_poco
70626,OPTI_medio
70626,PESC_medio
70626,PESP_medio
70626,PESR_mucho
70674,INDP_poco
70674,INDU_mucho
70674,OPTI_poco
70674,PESC_medio
70674,PESP_medio
70674,PESR_medio
70676,CAMP_mucho
70676,INDP_medio
70676,INDU_mucho
70676,INST_poco
70676,OPTI_mucho
70676,PESC_mucho
70676,PESP_mucho
70676,PESR_mucho
70676,TIRO_poco
70698,CAMP_mucho
70698,INDP_medio
70698,INST_poco
70698,OPTI_poco
70698,PESC_medio
70698,PESP_mucho
70698,PESR_medio
70754,OPTI_mucho
70755,PESC_medio
70755,PESP_medio
70767,CAMP_poco
70767,INDU_poco
70767,PESP_medio
70767,TIRO_poco
70768,CAMP_medio
70768,PESC_medio
70768,PESP_poco
70768,PESR_medio
70780,CAMP_mucho
70780,INDP_mucho
70780,INDU_medio
70780,PESC_mucho
70780,PESP_mucho
70780,PESR_mucho
70780,TIRO_poco
70819,CAMP_mucho
70819,CUCH_poco
70819,INDP_medio
70819,INDU_poco
70819,PESP_mucho
70819,PESR_medio
70821,CAMP_mucho
70821,INDU_poco
70821,PESC_mucho
70821,PESP_mucho
70821,PESR_mucho
70830,CAMP_mucho
70830,INDP_medio
70830,INDU_medio
70830,PESC_mucho
70830,PESP_mucho
70830,PESR_medio
70830,TIRO_poco
70833,CAMP_mucho
70833,INDP_mucho
70833,INDU_mucho
70833,OPTI_medio
70833,PESC_mucho
70833,PESP_mucho
70833,PESR_mucho
70838,CAMP_mucho
70838,INDU_medio
70838,OPTI_medio
70838,PESC_mucho
70838,PESP_mucho
70838,PESR_mucho
70839,CAMP_mucho
