cliente,monto_por_categoria
71390,INDU_medio
71390,OPTI_medio
71390,PESC_mucho
71390,PESP_medio
71390,TIRO_medio
71398,PESC_poco
71398,PESP_medio
71398,PESR_medio
71401,CAMP_poco
71401,PESC_mucho
71401,PESP_mucho
71401,PESR_mucho
71401,TIRO_poco
71409,CAMP_medio
71409,INST_poco
71409,OPTI_mucho
71409,PESP_poco
71412,CAMP_medio
71417,CAMP_mucho
71417,OPTI_poco
71417,PESC_medio
71417,PESP_poco
71417,PESR_medio
71420,CAMP_poco
71420,INDU_poco
71420,INST_poco
71420,PESC_poco
71420,PESP_poco
71420,PESR_poco
71425,CAMP_mucho
71425,OPTI_medio
71425,PESP_mucho
71425,TIRO_poco
71428,CAMP_poco
71428,OPTI_mucho
71430,CAMP_medio
71430,OPTI_poco
71431,OPTI_medio
71434,CAMP_mucho
71434,INDP_mucho
71434,INDU_mucho
71434,PESC_mucho
71434,PESP_mucho
71434,PESR_mucho
71434,TIRO_medio
71436,CAMP_mucho
71436,INDP_mucho
71436,PESC_mucho
71436,PESR_medio
71436,TIRO_medio
71442,OPTI_medio
71444,CAMP_poco
71444,INDP_medio
71450,OPTI_medio
71454,CAMP_poco
71468,CAMP_mucho
71468,INDP_medio
71468,PESC_poco
71468,PESR_poco
71473,CAMP_medio
71473,CUCH_poco
71473,INDU_poco
71473,INST_poco
71473,OPTI_poco
71473,PESP_medio
71473,TIRO_poco
71476,CAMP_mucho
71483,CAMP_mucho
71483,CUCH_poco
71483,PESP_poco
71483,TIRO_poco
71486,CAMP_poco
71486,INST_poco
71486,OPTI_poco
71490,CAMP_mucho
71490,CUCH_poco
71490,INDU_poco
71490,PESP_poco
71491,CAMP_mucho
71491,TIRO_poco
71497,OPTI_medio
71503,INDU_medio
71504,CAMP_mucho
71504,INDP_poco
71504,INDU_medio
71504,PESC_mucho
71504,PESP_mucho
71504,PESR_poco
71504,TIRO_medio
71510,CAMP_mucho
71510,INDP_mucho
71510,INDU_poco
71510,PESC_medio
71510,PESP_mucho
71510,PESR_medio
71520,INDP_medio
71520,PESP_poco
71527,CAMP_medio
71527,OPTI_mucho
71534,CUCH_poco
71534,INDP_poco
71534,INDU_poco
71534,PESC_medio
71534,PESP_medio
71534,PESR_medio
71538,CAMP_mucho
71538,INDU_poco
71538,OPTI_mucho
71538,PESC_mucho
71538,PESP_medio
71538,PESR_medio
71538,TIRO_medio
71543,CAMP_poco
71543,PESC_poco
71543,PESP_medio
71543,PESR_poco
71545,OPTI_medio
71553,CAMP_mucho
71553,PESP_poco
71553,TIRO_poco
71558,PESP_mucho
71560,CAMP_mucho
71560,CUCH_poco
71560,OPTI_poco
71566,INDU_poco
71566,PESP_medio
71567,CAMP_mucho
71567,INDU_mucho
71567,OPTI_poco
71570,CAMP_mucho
71570,CUCH_poco
71570,INDU_medio
71570,TIRO_poco
71579,PESC_poco
71579,PESP_poco
71579,PESR_poco
71580,CAMP_medio
71580,OPTI_medio
71581,CAMP_poco
71581,INDP_poco
71581,INDU_poco
71581,PESC_medio
71581,PESP_medio
71581,PESR_poco
71585,CAMP_mucho
71585,CUCH_poco
71585,INDU_mucho
71585,INST_medio
71585,OPTI_mucho
71585,TIRO_mucho
71594,PESC_mucho
71594,PESP_mucho
71594,PESR_mucho
71596,CAMP_medio
71596,CUCH_poco
71596,INDP_mucho
71596,INDU_medio
71596,OPTI_medio
71596,PESC_medio
71596,PESP_medio
71597,CAMP_poco
71597,OPTI_medio
71598,CAMP_mucho
71598,CUCH_poco
71598,INDP_mucho
71598,INDU_poco
71598,OPTI_poco
71598,PESP_medio
71598,PESR_poco
71599,CAMP_mucho
71599,CUCH_poco
71599,INDP_poco
71599,INDU_medio
71599,PESC_poco
71599,PESP_medio
71599,TIRO_medio
71613,CAMP_medio
71613,INDP_mucho
71613,INDU_medio
71613,OPTI_medio
71613,PESC_mucho
71613,PESP_mucho
71613,PESR_mucho
71615,CAMP_mucho
71615,INDU_medio
71615,TIRO_medio
71618,CAMP_poco
71618,INDP_poco
71618,PESC_medio
71618,PESP_medio
71618,PESR_poco
71631,CAMP_mucho
71631,CUCH_poco
71631,INDP_poco
71631,INDU_poco
71631,OPTI_poco
71631,PESC_medio
71631,PESP_mucho
71631,PESR_medio
71631,TIRO_poco
71633,CAMP_poco
71633,INDP_poco
71633,OPTI_poco
71633,PESC_poco
71633,PESP_medio
71633,TIRO_mucho
71641,CAMP_mucho
71641,CUCH_poco
71641,INDP_poco
71641,INDU_medio
71641,PESC_mucho
71641,PESP_mucho
71641,PESR_mucho
71641,TIRO_mucho
71649,CAMP_mucho
71649,INDP_medio
71649,INDU_medio
71649,TIRO_mucho
71651,PESC_medio
71651,PESP_poco
71651,PESR_medio
71654,PESC_poco
71654,PESP_poco
71654,PESR_poco
71657,CAMP_medio
71657,INDU_mucho
71662,CAMP_mucho
71662,CUCH_poco
71662,INDP_poco
71662,OPTI_mucho
71662,PESC_mucho
71662,PESP_mucho
71662,PESR_mucho
71662,TIRO_mucho
71666,CAMP_mucho
71668,CAMP_mucho
71673,CUCH_poco
71673,PESC_medio
71673,PESP_mucho
71673,PESR_medio
71674,CAMP_mucho
71674,PESP_medio
71675,CAMP_poco
71676,CAMP_medio
71676,INDP_medio
71676,OPTI_medio
71685,INDP_medio
71687,CAMP_mucho
71689,CAMP_medio
71689,CUCH_poco
71689,INDP_poco
71689,OPTI_poco
71689,PESC_poco
71689,PESP_poco
71689,PESR_poco
71689,TIRO_poco
71690,CAMP_mucho
71690,CUCH_medio
71690,INDU_medio
71690,INST_poco
71690,OPTI_poco
71690,PESC_medio
71690,PESP_poco
71690,PESR_medio
71690,TIRO_poco
71696,OPTI_poco
71697,CAMP_mucho
71697,CUCH_medio
71697,INDP_mucho
71697,INDU_poco
71697,OPTI_mucho
71697,PESC_mucho
71697,PESP_mucho
71697,PESR_mucho
71697,TIRO_mucho
71699,PESC_mucho
71699,PESP_mucho
71699,PESR_mucho
71702,CAMP_medio
71702,INDU_poco
71702,PESP_medio
71704,INDP_medio
71707,CAMP_poco
71707,PESC_medio
71707,PESP_medio
71707,PESR_poco
71708,CAMP_poco
71708,INDP_mucho
71708,PESC_medio
71708,PESP_mucho
71708,PESR_medio
71710,CAMP_mucho
71710,INDU_medio
71710,OPTI_poco
71710,PESC_poco
71710,PESR_poco
71712,OPTI_poco
71712,PESR_poco
71714,PESC_mucho
71714,PESR_medio
71715,CAMP_mucho
71715,CUCH_medio
71715,INDP_medio
71715,OPTI_medio
71715,PESC_mucho
71715,PESP_mucho
71715,PESR_medio
71715,TIRO_poco
71719,PESC_medio
71719,PESP_poco
71719,PESR_medio
71721,OPTI_poco
71727,CAMP_mucho
71727,INDU_medio
71727,PESC_mucho
71727,PESP_mucho
71727,PESR_medio
71728,CAMP_mucho
71728,CUCH_poco
71728,INDP_mucho
71728,INDU_medio
71728,OPTI_mucho
71728,PESC_mucho
71728,PESP_mucho
71728,PESR_mucho
71728,TIRO_medio
71730,PESC_poco
71730,PESP_medio
71730,PESR_poco
71732,CAMP_mucho
71732,INDP_poco
71732,INDU_mucho
71732,OPTI_medio
71732,PESC_poco
71732,TIRO_poco
71733,CAMP_mucho
71733,INDP_medio
71733,PESC_poco
71733,PESP_poco
71733,PESR_poco
71734,CAMP_medio
71734,INDU_medio
71734,OPTI_poco
71734,PESC_mucho
71734,PESP_poco
71734,PESR_mucho
71734,TIRO_poco
71742,OPTI_medio
71747,CAMP_medio
71747,INDP_poco
71747,OPTI_medio
71747,PESC_medio
71747,PESP_poco
71747,PESR_medio
71747,TIRO_medio
71748,OPTI_mucho
71752,CAMP_mucho
71752,CUCH_poco
71752,INDP_mucho
71752,INDU_poco
71752,OPTI_mucho
71752,PESC_mucho
71752,PESP_mucho
71752,PESR_mucho
71752,TIRO_mucho
71754,INDU_poco
71754,OPTI_mucho
71754,PESC_poco
71754,PESR_poco
71763,INDP_medio
71763,PESC_mucho
71763,PESP_mucho
71763,PESR_poco
71764,CAMP_poco
71764,PESC_medio
71764,PESP_medio
71764,PESR_poco
71768,OPTI_poco
71769,CAMP_mucho
71769,INDU_medio
71771,OPTI_mucho
71772,CAMP_medio
71772,INDP_medio
71772,PESC_mucho
71772,PESP_poco
71772,PESR_mucho
71772,TIRO_medio
71773,PESC_medio
71773,PESP_medio
71773,PESR_medio
71775,CAMP_mucho
71775,OPTI_medio
71775,PESC_poco
71775,PESP_poco
71775,TIRO_medio
71776,CAMP_poco
71776,CUCH_poco
71776,PESP_poco
71776,PESR_medio
71777,CAMP_mucho
71780,INDP_mucho
71780,PESP_medio
71780,PESR_medio
71783,CAMP_medio
71784,CAMP_poco
71784,INDP_poco
71784,PESP_medio
71786,PESP_medio
71787,CAMP_mucho
71787,CUCH_medio
71787,INDP_mucho
71787,INDU_medio
71787,OPTI_medio
71787,PESC_mucho
71787,PESP_mucho
71787,PESR_mucho
71787,TIRO_mucho
71788,CAMP_mucho
71788,CUCH_poco
71788,INDP_mucho
71788,PESC_medio
71788,PESP_mucho
71788,PESR_mucho
71788,TIRO_poco
71789,CAMP_medio
71789,PESC_medio
71789,PESP_medio
71789,PESR_medio
71790,CAMP_mucho
71791,CAMP_poco
71791,PESC_mucho
71791,PESP_medio
71791,PESR_mucho
71792,CAMP_medio
71792,OPTI_mucho
71794,CAMP_poco
71794,INDP_poco
71794,INDU_medio
71794,OPTI_poco
71794,PESC_mucho
71794,PESP_poco
71794,PESR_medio
71796,CAMP_mucho
71797,CAMP_mucho
71797,INDP_poco
71797,INDU_poco
71797,INST_poco
71797,OPTI_medio
71797,PESC_medio
71797,PESP_mucho
71797,PESR_medio
71797,TIRO_poco
71798,PESC_medio
71798,PESP_medio
71798,PESR_medio
71800,CAMP_poco
71800,INDU_poco
71800,PESC_medio
71800,PESP_medio
71800,PESR_medio
71801,CAMP_poco
71801,PESC_medio
71801,PESP_poco
71801,PESR_poco
71803,CAMP_medio
71803,OPTI_medio
71804,CAMP_poco
71804,INDU_poco
71804,PESP_medio
71804,TIRO_poco
71805,OPTI_mucho
