venta_id,monto_por_categoria
2240,OPTI_medio
2241,CAMP_mucho
2242,CAMP_poco
2245,INDU_medio
2246,CAMP_poco
2247,CAMP_muchisimo
2248,PESC_mucho
2248,PESR_medio
2249,CAMP_medio
2250,OPTI_medio
2251,INST_poco
2251,OPTI_mucho
2252,CAMP_poco
2253,CAMP_muchisimo
2253,PESP_poco
2254,CAMP_poco
2255,INST_poco
2255,OPTI_medio
2256,CAMP_medio
2257,INDU_medio
2258,OPTI_poco
2259,OPTI_mucho
2260,INDU_medio
2261,PESP_medio
2262,OPTI_medio
2263,OPTI_muchisimo
2263,PESC_muchisimo
2264,OPTI_medio
2266,PESP_poco
2267,OPTI_poco
2269,OPTI_poco
2270,CAMP_medio
2270,INDU_poco
2270,TIRO_poco
2271,CAMP_muchisimo
2271,INDU_muchisimo
2272,INDU_medio
2273,PESC_poco
2273,PESR_poco
2274,CAMP_muchisimo
2275,CAMP_muchisimo
2276,CAMP_muchisimo
2277,CAMP_muchisimo
2278,OPTI_medio
2279,CAMP_mucho
2279,INDP_poco
2279,OPTI_poco
2279,PESP_poco
2280,PESC_mucho
2281,CAMP_muchisimo
2281,INDU_medio
2281,PESC_medio
2281,PESP_muchisimo
2281,PESR_medio
2282,INDU_medio
2283,CAMP_mucho
2284,CAMP_medio
2284,INDP_medio
2284,PESP_poco
2286,CAMP_poco
2286,PESC_muchisimo
2286,PESP_medio
2286,PESR_mucho
2287,CAMP_muchisimo
2287,INDU_mucho
2288,INDU_poco
2289,CAMP_muchisimo
2289,PESP_medio
2290,OPTI_poco
2291,CAMP_muchisimo
2291,INDP_muchisimo
2292,CAMP_poco
2293,CAMP_medio
2294,INST_poco
2294,OPTI_poco
2294,PESP_poco
2295,CAMP_mucho
2295,PESP_poco
2295,PESR_medio
2296,CAMP_poco
2296,OPTI_medio
2297,CAMP_poco
2298,CAMP_medio
2300,CAMP_medio
2300,TIRO_poco
2301,CAMP_muchisimo
2302,INDU_medio
2303,OPTI_muchisimo
2304,CAMP_poco
2304,OPTI_medio
2305,PESP_poco
2307,CAMP_muchisimo
2308,CAMP_muchisimo
2309,OPTI_mucho
2310,CAMP_poco
2310,INDU_poco
2311,CAMP_poco
2311,OPTI_muchisimo
2312,OPTI_medio
2313,CAMP_muchisimo
2314,OPTI_poco
2315,CAMP_muchisimo
2316,OPTI_medio
2317,PESP_poco
2318,OPTI_mucho
2319,CAMP_poco
2319,OPTI_mucho
2320,OPTI_mucho
2321,OPTI_muchisimo
2322,CAMP_poco
2323,OPTI_mucho
2324,OPTI_medio
2325,CAMP_muchisimo
2325,INDP_poco
2325,OPTI_poco
2325,PESC_medio
2325,PESP_mucho
2325,PESR_medio
2326,INDU_muchisimo
2327,OPTI_mucho
2328,CAMP_mucho
2328,INDU_poco
2328,OPTI_medio
2328,PESC_poco
2328,PESP_medio
2328,PESR_medio
2329,CAMP_muchisimo
2330,CAMP_medio
2330,CUCH_poco
2331,CAMP_mucho
2331,OPTI_muchisimo
2332,CAMP_medio
2333,PESP_poco
2334,CAMP_muchisimo
2334,OPTI_poco
2334,PESP_poco
2336,PESP_muchisimo
2337,INDU_mucho
2339,CAMP_medio
2340,CAMP_mucho
2340,PESP_muchisimo
2341,CAMP_muchisimo
2341,INDP_mucho
2341,INDU_poco
2341,PESP_muchisimo
2342,PESC_muchisimo
2342,PESP_medio
2342,PESR_muchisimo
2343,CAMP_medio
2344,INDU_mucho
2345,PESP_mucho
2346,OPTI_muchisimo
2347,OPTI_muchisimo
2347,TIRO_muchisimo
2348,CAMP_muchisimo
2349,CAMP_muchisimo
2350,CAMP_muchisimo
2350,INDU_poco
2350,OPTI_medio
2350,PESC_medio
2351,CAMP_poco
2351,OPTI_poco
2352,CAMP_poco
2352,OPTI_medio
2353,CAMP_muchisimo
2353,PESP_poco
2354,CAMP_muchisimo
2354,PESP_medio
2354,TIRO_medio
2355,OPTI_muchisimo
2356,OPTI_poco
2357,OPTI_medio
2358,CAMP_poco
2359,INDU_medio
2359,PESP_mucho
2360,CAMP_medio
2362,CAMP_muchisimo
2363,CAMP_poco
2363,INST_poco
2364,CAMP_muchisimo
2365,CAMP_poco
2366,OPTI_medio
2367,CAMP_muchisimo
2368,CAMP_mucho
2368,INDP_mucho
2369,CAMP_medio
2370,CAMP_mucho
2370,CUCH_poco
2370,INDU_medio
2370,PESR_poco
2371,CAMP_poco
2372,CAMP_poco
2373,CAMP_poco
2374,CAMP_poco
2374,PESP_poco
2375,PESC_medio
2375,PESP_poco
2376,CAMP_medio
2376,PESC_poco
2377,CAMP_muchisimo
2377,OPTI_medio
2377,PESC_poco
2377,PESP_muchisimo
2377,TIRO_medio
2378,CAMP_poco
2378,OPTI_medio
2378,TIRO_poco
2379,INDP_mucho
2381,PESC_muchisimo
2381,PESR_mucho
2382,CAMP_mucho
2382,TIRO_poco
2383,CAMP_muchisimo
2384,CAMP_poco
2384,INDU_poco
2384,TIRO_poco
2385,CAMP_muchisimo
2386,INDP_mucho
2387,CAMP_muchisimo
2388,CAMP_muchisimo
2388,INDU_mucho
2388,OPTI_medio
2388,PESP_medio
2389,PESC_muchisimo
2389,PESR_muchisimo
2390,INDU_poco
2390,PESR_poco
2391,CAMP_mucho
2392,OPTI_medio
2393,CAMP_poco
2394,OPTI_medio
2395,CAMP_poco
2395,OPTI_mucho
2396,CAMP_muchisimo
2396,OPTI_medio
2397,CAMP_poco
2398,OPTI_poco
2399,CAMP_muchisimo
2400,OPTI_medio
2400,PESC_poco
2400,PESR_poco
2401,CAMP_muchisimo
2401,CUCH_poco
2401,TIRO_poco
2403,CAMP_mucho
2403,OPTI_mucho
2403,PESC_poco
2403,PESR_poco
2404,CAMP_muchisimo
2404,INST_poco
2404,PESC_poco
2404,PESP_mucho
2404,PESR_poco
2405,CAMP_poco
2406,CAMP_poco
2407,OPTI_muchisimo
2408,CAMP_muchisimo
2409,OPTI_medio
2410,CAMP_medio
2411,INDU_medio
2412,CAMP_muchisimo
2413,OPTI_poco
2414,CAMP_mucho
2415,PESP_muchisimo
2416,CAMP_poco
2416,CUCH_poco
2416,PESP_poco
2416,PESR_medio
2417,CAMP_mucho
2429,INDP_medio
2430,CAMP_poco
2430,CUCH_poco
2430,INST_poco
2430,OPTI_medio
2431,CAMP_poco
2431,OPTI_mucho
2435,CAMP_poco
2436,CAMP_poco
2436,INDP_medio
2436,INDU_poco
2436,PESP_poco
2437,CAMP_medio
2438,OPTI_poco
2439,OPTI_muchisimo
2440,INDU_poco
2441,CUCH_poco
2441,OPTI_poco
2442,CAMP_poco
2442,INDU_medio
2443,CAMP_muchisimo
2444,CAMP_medio
2444,INDP_poco
2444,OPTI_poco
2444,PESP_poco
2445,CAMP_poco
2445,INDP_poco
2446,CAMP_mucho
2446,INDU_mucho
2447,CAMP_muchisimo
2447,INDP_medio
2447,INDU_poco
2447,PESC_poco
2447,PESP_poco
2447,TIRO_poco
2448,OPTI_poco
2456,INDU_mucho
2458,CAMP_poco
2459,CAMP_poco
2459,OPTI_medio
2459,PESP_medio
2460,INDU_poco
2461,CAMP_mucho
2461,INDU_poco
2462,PESP_poco
2463,PESP_poco
2464,CAMP_poco
2464,OPTI_mucho
2465,CAMP_poco
2465,OPTI_medio
2466,CAMP_poco
2466,OPTI_muchisimo
2467,CAMP_poco
2467,OPTI_mucho
2468,CAMP_muchisimo
2469,PESC_muchisimo
2470,PESC_mucho
2470,PESR_poco
2471,PESC_mucho
2472,PESC_muchisimo
2473,PESP_poco
2474,CAMP_medio
2474,INDU_medio
2474,PESP_poco
2475,PESP_muchisimo
2476,CAMP_muchisimo
2476,INDP_medio
2476,OPTI_poco
2476,PESC_mucho
2476,PESP_poco
2476,PESR_medio
2477,CAMP_muchisimo
2477,INDP_mucho
2477,PESC_muchisimo
2477,PESP_muchisimo
2477,PESR_muchisimo
2478,OPTI_mucho
2479,PESP_poco
2479,PESR_muchisimo
2480,OPTI_poco
2481,CAMP_medio
2482,INST_poco
2483,OPTI_medio
2484,PESC_muchisimo
2484,PESP_mucho
2485,PESC_muchisimo
2485,PESR_muchisimo
2486,CAMP_muchisimo
2487,PESP_mucho
2487,PESR_medio
2488,CAMP_muchisimo
2488,INDP_mucho
2488,OPTI_mucho
2488,PESR_poco
2489,INDP_poco
2489,PESC_medio
2489,PESR_poco
2490,CAMP_mucho
2491,OPTI_muchisimo
2492,PESP_muchisimo
2493,OPTI_mucho
2494,CAMP_medio
2494,INDU_medio
2494,OPTI_poco
2494,PESC_poco
2494,PESR_poco
2495,PESC_mucho
2495,PESR_muchisimo
2496,CAMP_muchisimo
2496,CUCH_mucho
2496,INDP_muchisimo
2496,INDU_medio
2496,OPTI_medio
2496,TIRO_medio
2497,PESC_poco
2497,PESR_poco
2499,INDP_medio
2499,PESP_muchisimo
2500,INDP_muchisimo
2500,PESP_poco
2501,CAMP_muchisimo
2501,OPTI_medio
2503,PESP_medio
2504,CAMP_muchisimo
2505,CAMP_medio
2506,OPTI_muchisimo
2507,OPTI_mucho
2508,PESC_poco
2509,PESP_medio
2510,PESR_poco
2511,OPTI_poco
2512,INST_poco
2513,CAMP_muchisimo
2513,PESP_poco
2514,OPTI_medio
2515,OPTI_medio
2516,INDU_poco
2516,PESC_medio
2517,CAMP_mucho
2517,CUCH_medio
2517,OPTI_medio
2517,PESP_poco
2518,CAMP_poco
2519,PESC_mucho
2519,PESP_mucho
2520,PESP_medio
2521,PESC_muchisimo
2521,PESR_muchisimo
2522,OPTI_muchisimo
2523,INDP_mucho
2523,OPTI_poco
2523,PESC_poco
2523,PESP_poco
2524,OPTI_muchisimo
2525,CAMP_medio
2525,PESP_mucho
2526,PESP_muchisimo
2527,PESC_poco
2527,PESP_poco
2527,PESR_poco
2528,CAMP_poco
2528,CUCH_muchisimo
2528,PESP_muchisimo
2529,CAMP_poco
2529,INDP_poco
2529,PESC_medio
2529,PESP_poco
2529,PESR_poco
2530,PESP_muchisimo
2532,PESC_muchisimo
2532,PESR_muchisimo
2533,INDU_mucho
2534,CAMP_medio
2534,INDP_poco
2534,OPTI_medio
2535,CAMP_muchisimo
2536,CAMP_poco
2536,CUCH_poco
2536,PESC_medio
2536,PESR_medio
2537,OPTI_medio
2538,INDP_poco
2539,CAMP_muchisimo
2540,CAMP_muchisimo
2541,CAMP_mucho
2541,CUCH_poco
2541,INDU_medio
2541,OPTI_poco
2541,PESC_muchisimo
2541,PESP_medio
2541,PESR_mucho
2541,TIRO_medio
2542,PESR_poco
2543,CAMP_muchisimo
2544,OPTI_medio
2545,INDU_poco
2546,CAMP_medio
2547,CAMP_poco
2547,PESC_medio
2547,PESP_medio
2548,CAMP_muchisimo
2549,CAMP_poco
2549,INDP_mucho
2549,PESC_poco
2549,PESR_medio
2550,PESP_muchisimo
2551,PESP_muchisimo
2552,PESC_mucho
2552,PESP_medio
2552,PESR_medio
2553,CAMP_muchisimo
2554,CUCH_poco
2554,PESP_medio
2555,CAMP_poco
2556,CAMP_muchisimo
2557,CAMP_muchisimo
2558,CAMP_medio
2558,PESP_muchisimo
2559,PESP_muchisimo
2560,PESP_muchisimo
2561,CAMP_muchisimo
2561,CUCH_poco
2561,INDU_poco
2561,OPTI_poco
2561,PESP_poco
2561,TIRO_poco
2562,PESC_poco
2563,OPTI_medio
2564,CAMP_medio
2565,INDU_poco
2565,OPTI_medio
2566,OPTI_medio
2567,INDP_medio
2567,PESC_mucho
2567,PESR_medio
2568,PESP_muchisimo
2569,PESC_medio
2569,PESR_medio
2569,TIRO_poco
2570,OPTI_muchisimo
2571,CAMP_medio
2572,CAMP_muchisimo
2572,TIRO_poco
2574,OPTI_poco
2575,OPTI_muchisimo
2576,OPTI_mucho
2577,CAMP_muchisimo
2577,INDU_medio
2577,PESC_muchisimo
2577,PESR_muchisimo
2578,CAMP_muchisimo
2578,INDP_medio
2578,PESP_poco
2579,INDU_muchisimo
2580,PESP_mucho
2581,INDP_poco
2581,PESC_medio
2581,PESP_mucho
2584,PESC_muchisimo
2584,PESP_medio
2584,PESR_muchisimo
2585,PESP_muchisimo
2586,CAMP_mucho
2586,PESC_medio
2586,PESP_mucho
2586,PESR_medio
2587,CAMP_muchisimo
2587,OPTI_medio
2587,PESC_muchisimo
2587,PESP_muchisimo
2587,PESR_muchisimo
2588,PESP_poco
2588,TIRO_poco
2589,OPTI_medio
2591,CUCH_poco
2591,PESC_mucho
2591,PESP_muchisimo
2591,PESR_mucho
2592,OPTI_medio
2593,INDU_muchisimo
2594,OPTI_medio
2595,PESC_mucho
2596,PESC_poco
2596,PESR_mucho
2597,CAMP_mucho
2598,CAMP_medio
2598,INDP_medio
2598,INDU_medio
2599,CAMP_medio
2600,CAMP_poco
2601,OPTI_medio
2602,OPTI_poco
2603,CAMP_muchisimo
2604,INDU_medio
2605,PESP_mucho
2606,CAMP_muchisimo
2606,INDP_medio
2606,INDU_medio
2606,PESC_mucho
2606,PESR_poco
2607,CAMP_poco
2607,INST_poco
2607,OPTI_medio
2608,OPTI_poco
2609,CAMP_muchisimo
2609,INDP_medio
2609,TIRO_medio
2610,OPTI_poco
2611,CAMP_poco
2611,OPTI_mucho
2612,OPTI_poco
2613,PESP_mucho
2614,INDP_medio
2615,OPTI_muchisimo
2616,CAMP_muchisimo
2617,PESC_poco
2617,PESP_poco
2618,OPTI_mucho
2619,CAMP_mucho
2620,CAMP_muchisimo
2621,CAMP_poco
2621,INDU_medio
2621,PESC_poco
2621,PESP_medio
2621,PESR_poco
2622,PESC_muchisimo
2622,PESP_muchisimo
2622,PESR_muchisimo
2623,CAMP_poco
2623,OPTI_medio
2624,PESP_medio
2624,PESR_muchisimo
2625,CAMP_medio
2626,OPTI_muchisimo
2627,OPTI_poco
2628,OPTI_medio
2629,CAMP_mucho
2630,CAMP_poco
2630,OPTI_medio
2631,CAMP_muchisimo
2632,CAMP_muchisimo
2633,CAMP_mucho
2633,PESR_muchisimo
2637,CAMP_muchisimo
2638,CAMP_medio
2638,PESC_poco
2638,PESR_poco
2639,OPTI_medio
2640,CAMP_muchisimo
2641,INDP_medio
2642,INDP_medio
2643,CUCH_poco
2643,OPTI_poco
2643,PESR_medio
2643,TIRO_poco
2644,CAMP_poco
2644,OPTI_poco
2645,CAMP_poco
2645,PESP_muchisimo
2646,CAMP_poco
2646,PESR_medio
2647,PESP_medio
2647,PESR_medio
2648,CAMP_muchisimo
2649,INDP_muchisimo
2650,INDP_muchisimo
2651,TIRO_muchisimo
2652,CAMP_poco
2652,OPTI_poco
2653,CAMP_mucho
2654,CAMP_poco
2654,OPTI_medio
2655,PESP_muchisimo
2656,CAMP_medio
2657,CAMP_medio
2658,OPTI_medio
2659,OPTI_poco
2660,INDP_medio
2661,OPTI_muchisimo
2662,CAMP_muchisimo
2663,CAMP_muchisimo
2664,OPTI_muchisimo
2664,PESC_muchisimo
2664,PESP_muchisimo
2666,CAMP_medio
2667,PESC_poco
2668,CAMP_medio
2668,OPTI_medio
2669,CAMP_muchisimo
2670,OPTI_mucho
2671,CAMP_muchisimo
2672,CAMP_muchisimo
2672,INDP_poco
2673,INDU_medio
2673,OPTI_mucho
2674,CAMP_medio
2675,PESC_medio
2675,PESR_poco
2676,CAMP_muchisimo
2677,INDP_medio
2677,PESP_poco
2678,CAMP_poco
2678,OPTI_medio
2679,OPTI_poco
2680,OPTI_poco
2681,CAMP_medio
2682,OPTI_poco
2683,OPTI_poco
2684,CAMP_poco
2684,OPTI_medio
2685,CAMP_mucho
2685,CUCH_poco
2685,OPTI_poco
2685,PESP_poco
2685,TIRO_poco
2686,CAMP_muchisimo
2686,INDU_mucho
2686,OPTI_poco
2686,TIRO_poco
2687,INDP_muchisimo
2687,PESC_muchisimo
2687,PESP_muchisimo
2687,PESR_muchisimo
2687,TIRO_poco
2688,CAMP_poco
2689,INDU_poco
2689,OPTI_poco
2689,TIRO_medio
2690,OPTI_poco
2691,CAMP_poco
2692,CAMP_mucho
2693,CAMP_muchisimo
2693,INDP_mucho
2693,OPTI_poco
2693,PESP_medio
2693,TIRO_poco
2694,OPTI_muchisimo
2695,OPTI_poco
2696,INDP_muchisimo
2697,INDU_poco
2697,PESR_medio
2697,TIRO_poco
2698,OPTI_poco
2699,INST_poco
2699,OPTI_muchisimo
2699,PESP_poco
2700,INDP_medio
2701,CAMP_muchisimo
2701,INDP_poco
2701,INDU_medio
2702,OPTI_medio
2702,PESP_muchisimo
2703,CAMP_medio
2703,INDU_poco
2703,PESC_poco
2703,PESP_medio
2704,OPTI_mucho
2705,CAMP_mucho
2705,INDU_poco
2705,PESC_poco
2705,PESP_poco
2705,PESR_poco
2705,TIRO_poco
2706,CAMP_muchisimo
2707,CAMP_mucho
2707,OPTI_poco
2707,PESC_poco
2707,PESR_poco
2707,TIRO_mucho
2708,OPTI_mucho
2709,INST_poco
2709,OPTI_medio
2711,CAMP_medio
2712,CAMP_medio
2712,OPTI_medio
2712,PESP_muchisimo
2712,TIRO_mucho
2713,OPTI_muchisimo
2714,INDU_poco
2714,PESC_poco
2714,PESR_poco
2715,CAMP_medio
2716,INST_poco
2716,OPTI_medio
2717,OPTI_muchisimo
2718,CAMP_muchisimo
2719,PESP_mucho
2720,OPTI_medio
2721,CAMP_poco
2721,OPTI_muchisimo
2722,CAMP_mucho
2723,INDP_medio
2724,CAMP_mucho
2725,CAMP_mucho
2726,CAMP_medio
2726,OPTI_medio
2727,CAMP_poco
2728,CAMP_muchisimo
2729,CAMP_poco
2729,OPTI_poco
2729,PESC_poco
2729,PESR_poco
2730,CAMP_muchisimo
2730,OPTI_medio
2730,PESC_poco
2730,PESR_poco
2730,TIRO_poco
2731,INDU_muchisimo
2731,OPTI_poco
2731,PESP_medio
2731,TIRO_mucho
2732,INDP_medio
2732,PESP_muchisimo
2733,CAMP_poco
2734,CAMP_poco
2736,CAMP_poco
2737,CAMP_poco
2737,INST_poco
2737,OPTI_poco
2738,OPTI_mucho
2739,CAMP_medio
2739,PESP_medio
2740,CAMP_poco
2740,PESP_poco
2741,CAMP_poco
2742,CAMP_medio
2742,PESC_poco
2743,CAMP_muchisimo
2743,OPTI_poco
2743,PESP_medio
2743,PESR_poco
2744,CAMP_muchisimo
2744,INDU_poco
2744,PESC_medio
2744,PESP_poco
2744,TIRO_poco
2745,INDP_muchisimo
2745,OPTI_medio
2745,PESC_muchisimo
2745,PESP_muchisimo
2745,PESR_muchisimo
2746,OPTI_medio
2747,CAMP_poco
2748,CAMP_mucho
2748,INDP_poco
2748,INDU_poco
2748,PESP_medio
2749,INST_poco
2749,OPTI_poco
2750,CAMP_poco
2750,OPTI_poco
2750,TIRO_medio
2751,CAMP_muchisimo
2752,OPTI_medio
2753,OPTI_medio
2754,CAMP_poco
2754,INDU_poco
2754,PESC_muchisimo
2754,PESP_poco
2754,PESR_mucho
2755,OPTI_muchisimo
2756,PESP_muchisimo
2757,CAMP_mucho
2757,INDP_medio
2758,OPTI_medio
2758,PESP_poco
2758,PESR_poco
2759,PESC_medio
2761,CAMP_muchisimo
2761,CUCH_poco
2761,INDP_muchisimo
2761,INDU_muchisimo
2762,OPTI_mucho
2763,PESP_medio
2764,OPTI_poco
2765,INST_poco
2765,OPTI_medio
2766,CAMP_medio
2767,OPTI_medio
2767,TIRO_mucho
2768,CAMP_poco
2768,OPTI_muchisimo
2769,OPTI_medio
2770,INDU_medio
2771,CAMP_medio
2771,PESP_poco
2772,INDP_mucho
2773,OPTI_medio
2774,CAMP_poco
2774,OPTI_poco
2775,PESP_medio
2775,PESR_medio
2776,CAMP_poco
2777,CAMP_poco
2778,CAMP_muchisimo
2778,INDU_poco
2778,PESP_poco
2778,TIRO_poco
2779,OPTI_muchisimo
2780,OPTI_mucho
2781,INDU_mucho
2781,PESP_medio
2782,INDP_poco
2783,OPTI_poco
2786,OPTI_mucho
2787,PESP_muchisimo
2788,OPTI_muchisimo
2789,CAMP_medio
2790,TIRO_poco
2791,CAMP_medio
2791,TIRO_poco
2792,OPTI_poco
2793,CAMP_muchisimo
2794,CAMP_poco
2794,INDU_poco
2794,PESC_poco
2794,PESR_medio
2795,OPTI_mucho
2796,CAMP_poco
2798,CAMP_medio
2799,CAMP_medio
2799,CUCH_mucho
2799,OPTI_poco
2800,OPTI_medio
2801,CAMP_poco
2803,INDU_muchisimo
2803,PESC_poco
2804,OPTI_medio
2805,PESC_poco
2805,PESR_poco
2806,CAMP_poco
2807,OPTI_mucho
2808,CAMP_mucho
2808,PESP_muchisimo
2808,TIRO_medio
2809,CAMP_medio
2809,INDP_medio
2810,CAMP_poco
2810,OPTI_mucho
2812,OPTI_mucho
2814,PESC_muchisimo
2814,PESP_poco
2814,PESR_muchisimo
2815,PESP_muchisimo
2815,PESR_mucho
2815,TIRO_poco
2816,OPTI_medio
2816,PESP_poco
2817,CAMP_muchisimo
2817,INDP_medio
2818,CAMP_mucho
2818,PESP_poco
2819,CAMP_poco
2819,INDU_poco
2819,PESR_medio
2820,CAMP_poco
2820,PESC_poco
2820,PESP_poco
2821,OPTI_mucho
2844,CAMP_mucho
2845,OPTI_poco
2846,CAMP_muchisimo
2847,CAMP_medio
2847,OPTI_poco
2847,PESC_poco
2847,PESP_mucho
2848,CAMP_poco
2849,CAMP_poco
2849,OPTI_poco
2850,CAMP_muchisimo
2851,CAMP_mucho
2851,PESC_poco
2851,PESP_medio
2851,PESR_poco
2852,OPTI_medio
2853,OPTI_poco
2854,CAMP_medio
2854,INDU_poco
2855,CAMP_poco
2855,PESP_poco
2856,CAMP_muchisimo
2856,PESC_poco
2856,PESP_medio
2856,PESR_poco
2857,PESC_muchisimo
2857,PESR_muchisimo
2858,CAMP_muchisimo
2859,CAMP_poco
2859,PESC_poco
2859,PESP_medio
2859,PESR_poco
2860,OPTI_muchisimo
2861,OPTI_mucho
2862,CAMP_medio
2863,PESP_mucho
2864,OPTI_medio
2865,OPTI_poco
2866,CAMP_medio
2866,PESP_muchisimo
2866,PESR_medio
2867,INDP_poco
2867,PESC_poco
2868,CAMP_muchisimo
2868,INDU_poco
2868,OPTI_poco
2868,PESC_medio
2868,PESP_poco
2868,TIRO_poco
2869,CAMP_muchisimo
2869,CUCH_poco
2869,PESC_muchisimo
2869,PESP_mucho
2869,PESR_muchisimo
2870,OPTI_poco
2871,CAMP_poco
2872,CAMP_medio
2872,PESP_muchisimo
2873,CAMP_poco
2873,PESP_poco
2887,OPTI_poco
2888,CAMP_muchisimo
2888,INDP_medio
2888,PESP_mucho
2889,CAMP_poco
2889,INDP_muchisimo
2889,OPTI_medio
2889,PESP_poco
2890,TIRO_poco
2891,CAMP_muchisimo
2892,CAMP_muchisimo
2893,CAMP_medio
2893,PESP_mucho
2929,PESC_poco
2929,PESP_poco
2930,CAMP_muchisimo
2931,CAMP_mucho
2931,OPTI_poco
2932,CAMP_poco
2933,PESP_muchisimo
2934,CAMP_medio
2934,PESP_poco
2935,INDP_poco
2935,PESC_medio
2935,PESP_medio
2935,PESR_poco
2936,TIRO_muchisimo
2937,CAMP_medio
2937,INDP_medio
2937,PESP_poco
2937,PESR_medio
2938,PESR_muchisimo
2943,PESC_muchisimo
2943,PESP_medio
2943,PESR_muchisimo
2944,CAMP_medio
2944,CUCH_poco
2944,INST_poco
2944,OPTI_poco
2945,PESP_muchisimo
2946,INDP_muchisimo
2946,PESP_medio
2947,OPTI_medio
2948,CAMP_medio
2948,INDU_poco
2948,PESP_mucho
2948,PESR_medio
2949,INDU_medio
2949,PESP_poco
2950,CAMP_poco
2951,CAMP_poco
2952,CAMP_muchisimo
2952,INDU_medio
2952,INST_poco
2952,PESC_poco
2952,PESP_muchisimo
2953,INDP_medio
2954,CAMP_poco
2954,CUCH_poco
2954,PESC_medio
2954,PESP_medio
2954,PESR_muchisimo
2955,OPTI_medio
2956,CAMP_mucho
2957,CAMP_muchisimo
2957,INDU_medio
2958,CAMP_muchisimo
2958,PESC_medio
2958,PESP_mucho
2958,PESR_mucho
2959,CAMP_poco
2959,CUCH_poco
2959,INDU_poco
2959,PESC_poco
2960,PESP_muchisimo
2961,CAMP_muchisimo
2961,TIRO_muchisimo
2962,CAMP_muchisimo
2963,CAMP_poco
2963,OPTI_poco
2964,INST_medio
2970,CAMP_medio
2970,PESP_muchisimo
2971,CAMP_medio
2971,PESC_medio
2971,PESP_poco
2971,PESR_mucho
2972,CAMP_medio
2972,PESC_medio
2972,PESR_medio
2973,CAMP_muchisimo
2974,CAMP_muchisimo
2974,OPTI_poco
2975,CAMP_muchisimo
2975,INDU_medio
2975,TIRO_medio
2976,CAMP_poco
2977,CAMP_muchisimo
2978,CAMP_medio
2979,CAMP_poco
2979,OPTI_poco
2979,PESC_poco
2979,PESP_medio
2980,OPTI_muchisimo
2981,PESP_muchisimo
2981,PESR_muchisimo
2982,PESP_medio
2982,PESR_muchisimo
2983,OPTI_medio
2985,CAMP_muchisimo
2985,INDP_poco
2985,OPTI_muchisimo
2985,PESC_poco
2985,PESP_medio
2985,TIRO_poco
2986,OPTI_poco
2987,CAMP_muchisimo
2987,PESP_medio
2988,OPTI_medio
2989,CAMP_muchisimo
2989,PESP_mucho
2989,TIRO_medio
2990,PESC_medio
2991,CAMP_medio
2991,INDU_poco
2991,PESP_poco
2992,CAMP_muchisimo
2992,INDP_muchisimo
2992,INDU_medio
2992,INST_poco
2992,PESP_muchisimo
2992,TIRO_medio
2993,CAMP_poco
2994,INDU_medio
2995,CAMP_muchisimo
2995,INST_poco
2996,CAMP_poco
2996,OPTI_medio
2997,CAMP_medio
2997,INDP_medio
2997,PESC_mucho
2997,PESP_medio
2997,PESR_muchisimo
2999,CAMP_mucho
2999,PESC_poco
2999,PESR_poco
3000,CAMP_poco
3001,CAMP_medio
3002,CAMP_muchisimo
3003,CAMP_mucho
3004,CAMP_muchisimo
3004,INDU_medio
3004,TIRO_poco
3008,CAMP_medio
3009,CAMP_poco
3010,OPTI_medio
3011,CAMP_muchisimo
3012,CAMP_poco
3013,PESP_medio
3014,OPTI_poco
3015,PESP_poco
3016,CAMP_poco
3017,PESC_mucho
3018,CAMP_mucho
3018,INDU_poco
3019,CAMP_muchisimo
3020,CAMP_mucho
3020,INDU_poco
3020,PESP_poco
3020,PESR_medio
3021,CAMP_muchisimo
3022,CAMP_muchisimo
3023,CAMP_medio
3023,OPTI_poco
3023,PESR_poco
3025,CAMP_medio
3026,CAMP_muchisimo
3026,INDU_poco
3026,PESR_medio
3027,INDU_medio
3030,PESP_medio
3031,CAMP_muchisimo
3031,INDP_mucho
3031,INST_muchisimo
3031,PESP_medio
3031,PESR_muchisimo
3031,TIRO_medio
3032,CAMP_muchisimo
3032,INDP_medio
3032,INDU_medio
3032,TIRO_medio
3033,CAMP_muchisimo
3034,CAMP_poco
3034,OPTI_poco
3034,TIRO_poco
3035,CAMP_muchisimo
3036,PESP_mucho
3037,CAMP_poco
3038,CAMP_muchisimo
3039,OPTI_mucho
3040,CAMP_medio
3041,CAMP_medio
3042,OPTI_poco
3043,INDP_poco
3044,CAMP_muchisimo
3045,CAMP_mucho
3045,PESP_muchisimo
3046,PESC_poco
3046,PESR_poco
3047,CAMP_medio
3048,INDP_medio
3048,INDU_poco
3048,PESC_medio
3048,PESP_medio
3049,OPTI_muchisimo
3050,PESC_poco
3050,PESR_medio
3051,CAMP_poco
3051,OPTI_medio
3052,CAMP_muchisimo
3053,PESC_medio
3053,PESP_mucho
3053,PESR_poco
3054,INST_poco
3054,PESC_poco
3054,PESP_medio
3054,PESR_medio
3055,CAMP_poco
3056,CAMP_poco
3056,CUCH_poco
3056,TIRO_medio
3057,PESP_muchisimo
3060,PESC_poco
3060,PESR_medio
3061,CAMP_muchisimo
3061,TIRO_poco
3062,CAMP_muchisimo
3062,INDP_poco
3062,INDU_poco
3062,OPTI_mucho
3062,PESC_mucho
3062,PESP_muchisimo
3062,PESR_mucho
